Impacto,Circuito,Servicio,Motivo,Solicita,Número de instalación,Municipio,Dirección,Nombre del responsable,Fecha y hora esperada,Inicio,Fin,Horas,Estado,Fecha de registro,Explicación,Barrio,Nombre del contratista ,Tipo de aviso
Bajo,Paraíso,Agua,Mantenimiento,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",246,Caldas,De CL122 SUR hasta CL125 SUR entre CR48 A  y CR 50,Juan David Muñoz Urrea,02/15/2022 05:00:00 AM,02/15/2022 12:00:00 PM,02/16/2022 05:00:00 AM,17,ABIERTA,01/26/2022 12:00:00 AM,"Instalaciones afectadas: 246 | Motivo: Desvio de red | Rango Aproximado: De CL122 SUR hasta CL125 SUR entre CR48 A  y CR 50 | Responsable: John Edison Manco Manco - 310 4368055  - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Paraíso | Observaciones: Desvio de red Ipid  4093752 de 4"". 
Ejecutor: Contratista: Consorcio Tadeo-Caldas. Auxiliar: Ana Carolina Bolivar - 300 6105632. (G.C:0).",La Inamculada,Contratista: Consorcio Tadeo-Caldas.,Volantes
Bajo,Itagüí,Agua,Modernización,Unidad Desarrollo de Intervensiones de Inversio,136,Itagüí,De CR47 hasta CR47 entre CL44 y CL 46,FABER ESTEBAN GIL,02/15/2022 05:30:00 PM,02/15/2022 01:30:00 PM,02/15/2022 05:30:00 PM,4,ABIERTA,02/09/2022 0:00,"Instalaciones afectadas: 136 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CR47 hasta CR47 entre CL44 y CL 46 | Responsable:  Federico David Martinez Rojas - 3003120249 - Unidad Desarrollo de Intervensiones de Inversion | Solicitud HIDRO: N.A | Circuito: Itagüí | Observaciones:  Empalmes Red: 
1. T45(N42) [PEAD 90mm a 3"" PVC] - CR47x CL44 C.Sur oriental IPID 2073668;
2. T47(N44) [PEAD 50mm a 2"" PVC] - CR47x CL44 C.Sur occidental IPID 2073284; 
3.T50(N47) [PEAD 90mm a 3"" PVC] - CR47x CL45 C.Sur oriental IPID 2071591 
4.T59(N54) [PEAD 90mm a 3"" PVC] - CR47x CL46 C.Sur occidental IPID 2071678:
 Plano PL-DIS-PIC-5. 
Ejecutor: Contratista CONSORCIO REDES 2020  - 3005701847. 
Auxiliar: CARLOS E. FRANCO -  3022447903. 
(G.C:0).",La Gloria,Contratista CONSORCIO REDES 2020,Volantes
Bajo,San Antonio De Prado,Agua,Lavado de tanque,"Unidad Mantenimiento Captaciones, Instalaciones y Redes Primaria",1600,Medellín,De Calle 64 Sur hasta calle 48 Sur entre carrera 54E y carrera 75A; De  CL 48 Sur hasta calle 42 Sur entre carrera 56 y carrera 75; De Calle 42 Sur hasta calle 36 Sur entre carrera 55 y carrera 87,Jorge Humberto Marin Posada,02/15/2022 04:00:00 AM,02/15/2022 10:00:00 PM,02/16/2022 04:00:00 AM,6,ABIERTA,02/07/2022 0:00,"Instalaciones afectadas: 1600 | Motivo: Lavado de tanque | Rango Aproximado: De Calle 64 Sur hasta calle 48 Sur entre carrera 54E y carrera 75A; De  CL 48 Sur hasta calle 42 Sur entre carrera 56 y carrera 75; De Calle 42 Sur hasta calle 36 Sur entre carrera 55 y carrera 87 | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 -  Unidad Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: San Antonio De Prado | Observaciones: Lavado del tanque San Antonio de Prado. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",CENTRO,Contratista: Ingeniería Total Ltda.,IVR
Bajo,La Honda,Agua,Modernización,Unidad Vinculación y Desarrollos Urbanísticos Provisión Agua,130,Medellín,De CL69 hasta CL71 B entre CR24 C  y CR 27,Juan David Muñoz Urrea,02/16/2022 03:00:00 PM,02/16/2022 08:00:00 AM,02/16/2022 03:00:00 PM,7,ABIERTA,02/10/2022 0:00,"Instalaciones afectadas: 130 | Motivo: Instalación VRP | Rango Aproximado: De CL69 hasta CL71 B entre CR24 C  y CR 27 | Responsable: Carlos Andrés Maya Tamayo - 3205013404 - Unidad Vinculación y Desarrollos Urbanísticos Provisión Aguas | Solicitud HIDRO: N.A | Circuito: La Honda | Observaciones: Instalación VRP ipid 10096533.
 Ejecutor: Contratista Proing sa. Auxiliar: Juan Carlos García Valencia -  321 7608776. (G.C:0).",Versalles # 2,Contratista Proing sa,Volantes
Alto,Doce De Octubre,Agua,Lavado de tanque,"Unidad Mantenimiento Captaciones, Instalaciones y Redes Primaria",12016,Medellín,Medellín: De carrera 82G hasta carrera 85 entre calle 106C y calle 97; De Calle 97 hasta calle 84 entre carrera 83A y carrera 90. Bello: De carrera 73 hasta carrera 76 entre calle 20B y calle 25C,Jorge Humberto Marin Posada,02/16/2022 03:00:00 AM,02/16/2022 09:00:00 PM,02/17/2022 03:00:00 AM,6,ABIERTA,02/07/2022 0:00,"Instalaciones afectadas: 12016 | Motivo: Lavado de tanque | Rango Aproximado: Medellín: De carrera 82G hasta carrera 85 entre calle 106C y calle 97; De Calle 97 hasta calle 84 entre carrera 83A y carrera 90. Bello: De carrera 73 hasta carrera 76 entre calle 20B y calle 25C | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 -  Unidad Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: Doce De Octubre | Observaciones: Lavado del tanque Doce de Octubre. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=6).",Picacho; Doce De Octubre No. 1; El Progreso No. 2; Mirador del Doce; Doce De Octubre No. 2; Paris,Contratista: Ingeniería Total Ltda.,IVR + Plan medios
Bajo,La Esperanza,Agua,Lavado de tanque,"Unidad Mantenimiento Captaciones, Instalaciones y Redes Primaria",150,Envigado,De Calle 25 Sur hasta calle 28 Sur entre carrera 4A y carrera 8,Jorge Humberto Marin Posada,02/17/2022 12:00:00 PM,02/17/2022 09:00:00 AM,02/17/2022 12:00:00 PM,3,ABIERTA,02/07/2022 0:00,"Instalaciones afectadas: 150 | Motivo: Lavado de tanque | Rango Aproximado: De Calle 25 Sur hasta calle 28 Sur entre carrera 4A y carrera 8 | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 -  Unidad Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: La Esperanza | Observaciones: Lavado del tanque La Esperanza. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",Las Palmas,Contratista: Ingeniería Total Ltda.,Volantes
Bajo,Encenillos,Agua,Mantenimiento,Unidad Mantenimiento Redes Secundarias Acueduct,42,Envigado,De RURAL125002228000000000 hasta RURAL125002228000000000 entre RURAL125000610000000000 y RURAL 125000610000000000,Juan David Muñoz Urrea,02/28/2022 05:00:00 PM,02/28/2022 01:00:00 PM,02/28/2022 05:00:00 PM,4,ABIERTA,02/16/2022 12:00:00 AM,"Instalaciones afectadas: 42 | Motivo: Cambio de válvula | Rango Aproximado: De RURAL125002228000000000 hasta RURAL125002228000000000 entre RURAL125000610000000000 y RURAL 125000610000000000 | Responsable: León Humberto Posada Ríos - 300 3638342 - Unidad Mantenimiento Redes Secundarias Acueducto | Solicitud HIDRO: N.A | Circuito: Encenillos | Observaciones: Cambio de  Válvula  3""  Ipid 9121308.
 Ejecutor: Contratista: Consorcio C y C. Auxiliar: Marco Tulio Cataño - 3008150252. (G.C:0).",Las Palmas,Contratista: Consorcio C y C.,Volantes
Bajo,Encenillos,Agua,Lavado de tanque,"Unidad Mantenimiento Captaciones, Instalaciones y Redes Primaria",181,Envigado,De Calle 22 Sur hasta calle 24 Sur entre carrera 6A y carrera 7A; De RURAL_125002630000000016_LAS PALMAS hasta RURAL_125002630000001032_LAS PALMAS,Jorge Humberto Marin Posada,02/17/2022 03:00:00 PM,02/17/2022 11:00:00 AM,02/17/2022 03:00:00 PM,4,ABIERTA,02/07/2022 0:00,"Instalaciones afectadas: 181 | Motivo: Lavado de tanque | Rango Aproximado: De Calle 22 Sur hasta calle 24 Sur entre carrera 6A y carrera 7A; De RURAL_125002630000000016_LAS PALMAS hasta RURAL_125002630000001032_LAS PALMAS | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 -  Unidad Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: Encenillos | Observaciones: Lavado del tanque Encenillos. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",Las Palmas,Contratista: Ingeniería Total Ltda.,Volantes
Bajo,Las Brujas,Agua,Mantenimiento,Unidad Mantenimiento Redes Secundarias Acueduct,73,Envigado,De CR39 B hasta CR39 D entre CL47 SUR y CL 48 A SUR,Juan David Muñoz Urrea,02/22/2022 05:00:00 PM,02/22/2022 01:00:00 PM,02/22/2022 05:00:00 PM,4,ABIERTA,02/16/2022 12:00:00 AM,"Instalaciones afectadas: 73 | Motivo: Cambio de hidrante | Rango Aproximado: De CR39 B hasta CR39 D entre CL47 SUR y CL 48 A SUR | Responsable: León Humberto Posada Ríos - 300 3638342 - Unidad Mantenimiento Redes Secundarias Acueducto | Solicitud HIDRO: N.A | Circuito: Las Brujas | Observaciones: Cambio de  Hidrante  3""  Ipid 2053194.
 Ejecutor: Contratista: Consorcio C y C. Auxiliar: Marco Trulio Cataño - 3008150252. (G.C:0).",El Trianon,Consorcio C y C.,Volantes
Bajo,Abreo,Agua,Lavado de tanque,"Unidad  Mantenimiento Captaciones, Instalaciones y Redes Primaria",1440,Rionegro,"Rural lugares de referencia: La Inmaculada, Alejandría, Fontibón, Alto Bonito, Altos de la Represa, Abreito, Vereda Potero Chico, Barro Blanco, Villa Sofía, Falda del Palo, Abreo por la cancha, Abreo entrando x escuela, Caballo Bayo salida a Abreito, Abreito x la FAC, Abreito acción comunal, Abreito Rancho Alegre, Abreo inicio primer riel, Abreo rieles del medio, Abreo callejones, Abreo sector los tanques.",Jorge Andrés Lora Hoyos,02/22/2022 05:00:00 AM,02/22/2022 08:00:00 PM,02/23/2022 05:00:00 AM,9,ABIERTA,01/24/2022 12:00:00 AM,"Instalaciones afectadas: 1440 | Motivo: Lavado de tanque | Rango Aproximado: Rural lugares de referencia: La Inmaculada, Alejandría, Fontibón, Alto Bonito, Altos de la Represa, Abreito, Vereda Potero Chico, Barro Blanco, Villa Sofía, Falda del Palo, Abreo por la cancha, Abreo entrando x escuela, Caballo Bayo salida a Abreito, Abreito x la FAC, Abreito acción comunal, Abreito Rancho Alegre, Abreo inicio primer riel, Abreo rieles del medio, Abreo callejones, Abreo sector los tanques. | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 - Unidad  Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: Abreo | Observaciones: Lavado tanque Abreo. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=7).","Abreo, Abreito, Fontibón",Ingeniería Total Ltda.,IVR
Bajo,Llanogrande,Agua,Lavado de tanque,"Unidad  Mantenimiento Captaciones, Instalaciones y Redes Primaria",1483,Rionegro,"De CR 59 hasta CR 64 A entre CL 47 y CL 50, De CR 67 hasta CR 79 entre CL 47 y CL 54, De CR 84 hasta CR 87 entre CL 39 y CL 47.",Jorge Andrés Lora Hoyos,02/22/2022 05:00:00 AM,02/22/2022 08:00:00 PM,02/23/2022 05:00:00 AM,9,ABIERTA,01/24/2022 12:00:00 AM,"Instalaciones afectadas: 1483 | Motivo: Lavado de tanque | Rango Aproximado: De CR 59 hasta CR 64 A entre CL 47 y CL 50, De CR 67 hasta CR 79 entre CL 47 y CL 54, De CR 84 hasta CR 87 entre CL 39 y CL 47. | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 - Unidad  Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: Llanogrande | Observaciones: Lavado tanque Abreo, afecta el circuito Llano Grande. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=7).","Chipre, El Centro, El Porvenir, El Tablazo, Guayabito, La Convención, Tres Puertas.",Ingeniería Total Ltda.,IVR
Bajo,Los Parras,Agua,Mantenimiento,Unidad Mantenimiento Redes Secundarias Acueduct,144,Medellín,De CR36 hasta CR37 entre CL8 y CL 10,Juan David Muñoz Urrea,02/23/2022 05:00:00 PM,02/23/2022 01:00:00 PM,02/23/2022 05:00:00 PM,4,ABIERTA,02/15/2022 12:00:00 AM,"Instalaciones afectadas: 144 | Motivo: Cambio de hidrante | Rango Aproximado: De CR36 hasta CR37 entre CL8 y CL 10 | Responsable: León Humberto Posada Ríos - 300 3638342 - Unidad Mantenimiento Redes Secundarias Acueducto | Solicitud HIDRO: N.A | Circuito: Los Parras | Observaciones: Cambio de  Hidrante  3""  Ipid 2581631.
Ejecutor: Contratista: Consorcio C y C. Auxiliar: Marco Tulio Cataño - 3008150252. (G.C:1).",El Poblado,Consorcio C y C.,Volantes
Bajo,Palenque,Agua,Mantenimiento,Unidad Mantenimiento Redes Secundarias Acueduct,1488,Medellín,De CL49 E hasta CL51 entre CR84 y CR 86,Juan David Muñoz Urrea,02/23/2022 06:00:00 PM,02/23/2022 01:00:00 PM,02/23/2022 06:00:00 PM,5,ABIERTA,02/14/2022 12:00:00 AM,"Instalaciones afectadas: 1488 | Motivo: Cambio de válvula | Rango Aproximado: De CL49 E hasta CL51 entre CR84 y CR 86 | Responsable: Jorge Ivan Jaramillo Perez - 380 79 20 - Unidad Mantenimiento Redes Secundarias Acueducto | Solicitud HIDRO: N.A | Circuito: Palenque | Observaciones: Cambio Válvula 4"" IPID  9260502.
 Ejecutor: Contratista: Condugas sa. Auxiliar: Juan David Yepes 300 6086573. (G.C:1).","Calasanz Parte Alta, Santa Rosa de lima",Condugas S.A.,IVR
Bajo,Picacho,Agua,Mantenimiento,Unidad Mantenimiento Redes Secundarias Acueduct,526,Medellín,De CL98 B  hasta CL100 A entre CR80 B y CR 83,Juan David Muñoz Urrea,02/24/2022 05:00:00 PM,02/24/2022 01:00:00 PM,02/24/2022 05:00:00 PM,4,ABIERTA,02/02/2022 0:00,"Instalaciones afectadas: 526 | Motivo: Cambio de válvula | Rango Aproximado: De CL98 B  hasta CL100 A entre CR80 B y CR 83 | Responsable: Jorge Ivan Jaramillo Perez - 380 79 20 - Unidad Mantenimiento Redes Secundarias Acueducto | Solicitud HIDRO: N.A | Circuito: Picacho | Observaciones: Cambio de Válvula 6"" IPID  2660386. 
Ejecutor: Contratista: Condugas sa.. Auxiliar: Juan David Yepes 300 6086573. (G.C:0).",Doce de Octubre #2,Condugas S.A.,IVR
Bajo,Miraflores,Agua,Mantenimiento,Unidad Mantenimiento Redes Secundarias Acueduct,1259,Medellín,De CL45 A  hasta CL46 entre CR11 C  y CR 16 A,Juan David Muñoz Urrea,02/24/2022 12:00:00 AM,02/24/2022 07:00:00 PM,02/25/2022 12:00:00 AM,5,ABIERTA,02/15/2022 12:00:00 AM,"Instalaciones afectadas: 1259 | Motivo: Cambio de válvula | Rango Aproximado: De CL45 A  hasta CL46 entre CR11 C  y CR 16 A | Responsable: León Humberto Posada Ríos - 300 3638342 - Unidad Mantenimiento Redes Secundarias Acueducto | Solicitud HIDRO: N.A | Circuito: Miraflores | Observaciones: Cambio de  Válvula  4""  Ipid 2611782.
 Ejecutor: Contratista: Consorcio C y C. Auxiliar: Marco Trulio Cataño - 3008150252. (G.C:0).","Bombona # 2; Los Cerros, El Vergel",Consorcio C y C.,IVR
Alto,Campestre,Agua,Modernización,Unidad Desarrollo de Intervenciones de Inversió,3798,Envigado,De CR43 A hasta CR46 A entre CL18 SUR y CL 37 SUR,Juan David Muñoz Urrea,02/28/2022 05:00:00 AM,02/28/2022 05:00:00 PM,03/01/2022 5:00,12,ABIERTA,02/18/2022 12:00:00 AM,"Instalaciones afectadas: 3798 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CR43 A hasta CR46 A entre CL18 SUR y CL 37 SUR | Responsable: Adriana Patricia Posada Garzón - 3173831310 - Unidad Desarrollo de Intervenciones de Inversión | Solicitud HIDRO: N.A | Circuito: Campestre | Observaciones:  Empalme de red de 300 mm AC ipid 2583874 a red 350 mm PEAD ipid 9436086
Instalación de By pass en red de 300 mm  entre red ipid 9127892 a red ipid 9127884.
 Empalme de red de 300 mm PVC ipid 9136704 a red 350 mm PEAD ipid 9436094
 Empalme de red de 300 mm PVC ipid 9118690 a red 150 mm PVC ipid 9373121
 Empalme de red de 150 mm PVC ipid 2585529 a red 150 mm PVC ipid 9373111
 Empalme de red de 300 mm AC ipid 2585549 a red 350 mm PEAD ipid 9436102
 Empalme de red de 150 mm PVC ipid 4578202 a red 180 mm PEAD.
 Ejecutor: Contratista:  AIA. Auxiliar: Carlos Mario Restrepo - 3013708145. (G.C:8).","Bosques de Zuñiga, El Portal, Jardines, Las Vegas, Pontevedra, San Marcos, Santa María de los Angeles, Villa Grande.",Contratista:  AIA.,IVR
Bajo,La Fe,Agua,Lavado de tanque,"Unidad Mantenimiento Captaciones, Instalaciones y Redes Primaria",6,El Retiro,De RURAL190607200571545000 hasta RURAL190607200602340000,Jorge Humberto Marin Posada,03/01/2022 12:00,03/01/2022 8:00,03/01/2022 12:00,4,ABIERTA,02/25/2022 12:00:00 AM,"Instalaciones afectadas: 6 | Motivo: Lavado de tanque | Rango Aproximado: De RURAL190607200571545000 hasta RURAL190607200602340000 | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 - Unidad Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: La Fe | Observaciones: Lavado del tanque La Fe. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",Los Salados,Contratista: Ingeniería Total Ltda.,Volantes
Bajo,Porvenir,Agua,Mantenimiento,Unidad Mantenimiento Redes Secundarias Acueduct,212,Medellín,De CL64 hasta CL65 B entre CR87 y CR 88,Juan David Muñoz Urrea,03/02/2022 17:00,03/02/2022 13:00,03/02/2022 17:00,4,ABIERTA,02/18/2022 12:00:00 AM,"Instalaciones afectadas: 212 | Motivo: Cambio de válvula | Rango Aproximado: De CL64 hasta CL65 B entre CR87 y CR 88 | Responsable: Jorge Ivan Jaramillo Perez - 380 79 20 - Unidad Mantenimiento Redes Secundarias Acueducto | Solicitud HIDRO: N.A | Circuito: Porvenir | Observaciones: Cambio de Válvula 4""IPID  9152412.
 Ejecutor: Contratista: Condugas sa. Auxiliar: Juan David Yepes 300 6086573. (G.C:2).",Robledo,Contratista: Condugas sa.,Volantes
Alto,Pajarito,Agua,Modernización,Unidad Desarrollo de Intervenciones de Inversió,13369,Medellín,"De Calle 64B hasta calle 64GG entre carrera 115B y carrera 117; De carrera 97  hasta carrera 117 entre calle 64B y calle 64CC; De Calle 64 entre carrera 103 y carrera 118; De carrera 115 hasta carrera 118 entre calle 63 y calle 64; De carrera 119 hasta carrera 120 entre calle 61 hasta calle 63; De carrera 94B hasta carrera 115 entre calle 64G y calle 65C;
Urbanizaciones: Puerta del Sol, Las Flores, La Aurora y Mirador de la Huerta, Villa Campiña Etapa III",Jorge Humberto Marin Posada,03/02/2022 23:00,03/02/2022 17:00,03/02/2022 23:00,6,ABIERTA,02/21/2022 12:00:00 AM,"Instalaciones afectadas: 13369 | Motivo: Mantenimiento bombeo | Rango Aproximado: De Calle 64B hasta calle 64GG entre carrera 115B y carrera 117; De carrera 97  hasta carrera 117 entre calle 64B y calle 64CC; De Calle 64 entre carrera 103 y carrera 118; De carrera 115 hasta carrera 118 entre calle 63 y calle 64; De carrera 119 hasta carrera 120 entre calle 61 hasta calle 63; De carrera 94B hasta carrera 115 entre calle 64G y calle 65C;
Urbanizaciones: Puerta del Sol, Las Flores, La Aurora y Mirador de la Huerta, Villa Campiña Etapa III | Responsable: Diego Andrés Restrepo Quiceno - 380 60 29 - Unidad Desarrollo de Intervenciones de Inversión | Solicitud HIDRO: N.A | Circuito: Pajarito | Observaciones: Conexión acometida provisional que alimentará el tablero de potencia provisional bombeo Cucaracho-Pajarito. Ejecutor: Contratista: Industrias Metalelectrica M.T.G. Ingeniero: Diego Andrés Restrepo Quiceno, celular: 3113334789. (G.C=5).",Nazareth (San Cristóbal); Santa Margarita; Pajarito (San Cristóbal); Cucaracho; Monteclaro (San Cristóbal),Contratista: Industrias Metalelectrica M.T.G.,IVR + Plan medios
Alto,Las Hamacas,Agua,Lavado de tanque,"Unidad Mantenimiento Captaciones, Instalaciones y Redes Primaria",2121,Medellín,De Calle 64 hasta calle 67 entre carrera 117 y carrera 118; De  139015600000000000 hasta  139015532900000000; De Calle 66C hasta calle 67B entre carrera 115 y carrera 119,Jorge Humberto Marin Posada,03/02/2022 4:00,03/02/2022 19:00,03/03/2022 4:00,9,ABIERTA,02/21/2022 12:00:00 AM,"Instalaciones afectadas: 2121 | Motivo: Lavado de tanque | Rango Aproximado: De Calle 64 hasta calle 67 entre carrera 117 y carrera 118; De  139015600000000000 hasta  139015532900000000; De Calle 66C hasta calle 67B entre carrera 115 y carrera 119 | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 -  Unidad Mantenimiento Captaciones, Instalaciones y Redes Primarias | Solicitud HIDRO: N.A | Circuito: Las Hamacas | Observaciones: Lavado del tanque Las Hamacas. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=1).",Monteclaro (San Cristóbal); Pajarito (San Cristóbal); Nazareth (San Cristóbal),Contratista: Ingeniería Total Ltda.,IVR
Bajo,El Dorado,Agua,Modernización,Unidad Desarrollo de Intervenciones de Inversió,242,Envigado,De CR48 hasta CR50 entre CL40 SUR y CL 49 SUR,Juan David Muñoz Urrea,03/02/2022 22:00,03/02/2022 20:00,03/02/2022 22:00,2,ABIERTA,02/21/2022 12:00:00 AM,Instalaciones afectadas: 242 | Motivo: Preaislada | Rango Aproximado: De CR48 hasta CR50 entre CL40 SUR y CL 49 SUR | Responsable: Federico David Martinez Rojas - 318 7114213 - Unidad Desarrollo de Intervenciones de Inversión | Solicitud HIDRO: N.A | Circuito: El Dorado | Observaciones: Preaislada. Ejecutor: Contratista: Consorcio CyC GAAL. Auxiliar: Yury Tatiana García - 300 8150560. (G.C:19).,Las Vegas,Contratista: Consorcio CyC GAAL. Auxiliar: Yury Tatiana García - 300 8150560.,Volantes
